sexo,ano_nascimento,raca,estado_origem,cidade_origem,renda,possui_auxilio_alimentacao,possui_auxilio_transporte,possui_auxilio_residencia_moradia,grau_academico,area_conhecimento,descricao
M,1997,Pardo,Rio Grande do Norte,PAU DOS FERROS,1200,True,False,True,BACHARELADO,Ciências Sociais Aplicadas,FALHOU
M,1997,Pardo,Rio Grande do Norte,PAU DOS FERROS,1200,True,False,True,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
M,1997,Pardo,Rio Grande do Norte,PAU DOS FERROS,1200,True,False,True,BACHARELADO,Ciências Sociais Aplicadas,INDEFERIDO
F,1997,Negro,Rio Grande do Norte,NATAL,1120,True,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1997,Negro,Rio Grande do Norte,NATAL,1120,True,False,False,LICENCIATURA,Ciências Humanas,INDEFERIDO
F,1985,Não Informado,Rio Grande do Norte,PARELHAS,1567,False,False,False,BACHARELADO,Ciências da Saúde,INDEFERIDO
F,1985,Não Informado,Rio Grande do Norte,PARELHAS,1567,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
M,1997,Branco,Rio Grande do Norte,NATAL,16103,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,INDEFERIDO
M,1999,Pardo,Rio Grande do Norte,NATAL,14000,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,INDEFERIDO
M,1999,Pardo,Rio Grande do Norte,NATAL,14000,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
F,1998,Não Informado,Rio Grande do Norte,NATAL,9000,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
F,1998,Não Informado,Rio Grande do Norte,NATAL,9000,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,INDEFERIDO
M,1993,Branco,Rio Grande do Norte,SANTA CRUZ,1761,True,False,True,LICENCIATURA,Ciências Humanas,APROVADO
F,1986,Pardo,Pernambuco,CABO DE SANTO AGOSTINHO,0,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,1997,Não Informado,Rio Grande do Norte,SÃO PAULO,1045,False,False,False,LICENCIATURA,Ciências Humanas,FALHOU
F,1997,Não Informado,Rio Grande do Norte,SÃO PAULO,1045,False,False,False,LICENCIATURA,Ciências Humanas,INDEFERIDO
F,1998,Branco,Rio Grande do Norte,ACARI,1039,True,False,True,BACHARELADO,Ciências Humanas,FALHOU
F,1993,Pardo,São Paulo,SUZANO,2300,True,False,True,BACHARELADO,Ciências Sociais Aplicadas,INDEFERIDO
F,1989,Pardo,Rio Grande do Norte,SANTO ANTÔNIO,1498,True,False,True,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
M,1996,Pardo,Rio Grande do Norte,NATAL,0,True,False,False,BACHARELADO,Ciências Sociais Aplicadas,INDEFERIDO
M,1996,Pardo,Rio Grande do Norte,NATAL,0,True,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
M,1999,Pardo,Rio Grande do Norte,NATAL,2203,False,True,False,LICENCIATURA,"Linguística, Letras e Artes",INDEFERIDO
M,1999,Pardo,Rio Grande do Norte,NATAL,2203,False,True,False,LICENCIATURA,"Linguística, Letras e Artes",FALHOU
M,1999,Pardo,Rio Grande do Norte,NATAL,2203,False,True,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
M,1999,Pardo,Rio Grande do Norte,NATAL,2203,True,False,False,LICENCIATURA,"Linguística, Letras e Artes",INDEFERIDO
M,1999,Pardo,Rio Grande do Norte,NATAL,2203,True,False,False,LICENCIATURA,"Linguística, Letras e Artes",FALHOU
M,1999,Pardo,Rio Grande do Norte,NATAL,2203,True,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
M,1996,Pardo,Rio Grande do Norte,RIO DO FOGO,3164,True,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1995,Pardo,Rio Grande do Norte,NATAL,1045,False,True,False,LICENCIATURA,Ciências Humanas,APROVADO
M,1995,Pardo,Rio Grande do Norte,NATAL,1045,True,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1995,Negro,Rio Grande do Norte,NATAL,1323,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,1995,Negro,Rio Grande do Norte,NATAL,1323,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,FALHOU
F,1995,Pardo,Rio Grande do Norte,NATAL,0,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",FALHOU
F,1991,Branco,Rio Grande do Norte,CAICÓ,1109,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1991,Branco,Rio Grande do Norte,CAICÓ,1109,False,False,False,LICENCIATURA,Ciências Humanas,FALHOU
F,1998,Não Informado,Rio Grande do Norte,NATAL,2063,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1997,Pardo,Rio Grande do Norte,ACARI,934,True,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1997,Pardo,Rio Grande do Norte,ASSU,3293,True,False,True,BACHARELADO,Ciências Sociais Aplicadas,INDEFERIDO
F,1996,Pardo,Rio Grande do Norte,CARAÚBAS,998,True,False,True,BACHARELADO,Ciências Sociais Aplicadas,INDEFERIDO
M,1983,Branco,Rio Grande do Norte,JOÃO CÂMARA,998,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
M,1983,Branco,Rio Grande do Norte,JOÃO CÂMARA,998,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,INDEFERIDO
F,1990,Pardo,Rio Grande do Norte,NATAL,1364,True,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,1990,Pardo,Rio Grande do Norte,NATAL,1364,True,False,False,BACHARELADO,Ciências Humanas,FALHOU
F,1990,Pardo,Rio Grande do Norte,NATAL,1364,True,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
M,1993,Branco,Rio Grande do Norte,NATAL,1000,False,False,False,BACHARELADO,"Linguística, Letras e Artes",INDEFERIDO
F,1996,Não Informado,Rio Grande do Norte,CURRAIS NOVOS,800,False,True,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
F,1996,Não Informado,Rio Grande do Norte,CURRAIS NOVOS,800,True,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
M,1987,Negro,Rio Grande do Norte,NATAL,0,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,FALHOU
M,1987,Negro,Rio Grande do Norte,NATAL,0,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,INDEFERIDO
M,1988,Não Informado,Rio Grande do Norte,CAXIAS,600,True,False,True,BACHARELADO,Ciências Humanas,APROVADO
M,1989,Branco,Rio Grande do Norte,PARELHAS,1045,False,True,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
F,1989,Pardo,Não Informado,CAMPO REDONDO,0,False,True,False,LICENCIATURA,"Linguística, Letras e Artes",INDEFERIDO
F,1989,Pardo,Não Informado,CAMPO REDONDO,0,False,True,False,LICENCIATURA,"Linguística, Letras e Artes",FALHOU
F,1979,Pardo,Rio Grande do Norte,NATAL,1872,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,1987,Não Informado,Rio Grande do Norte,CAICÓ,3000,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,APROVADO
M,1998,Pardo,Rio Grande do Norte,NATAL,371,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
M,1998,Pardo,Rio Grande do Norte,NATAL,371,False,False,False,LICENCIATURA,Ciências Humanas,INDEFERIDO
M,1998,Pardo,Rio Grande do Norte,NATAL,371,False,False,False,LICENCIATURA,Ciências Humanas,FALHOU
F,1998,Branco,Rio Grande do Norte,NATAL,800,False,True,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1998,Branco,Rio Grande do Norte,NATAL,800,False,True,False,LICENCIATURA,Ciências Humanas,INDEFERIDO
F,1998,Branco,Rio Grande do Norte,NATAL,800,True,False,True,LICENCIATURA,Ciências Humanas,APROVADO
F,1998,Branco,Rio Grande do Norte,NATAL,800,True,False,True,LICENCIATURA,Ciências Humanas,INDEFERIDO
M,1974,Pardo,Rio Grande do Norte,NATAL,2700,True,False,False,LICENCIATURA,Ciências Humanas,FALHOU
M,1974,Pardo,Rio Grande do Norte,NATAL,2700,True,False,False,LICENCIATURA,Ciências Humanas,FALHOU
F,1994,Pardo,Rio Grande do Norte,NATAL,1740,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,INDEFERIDO
F,1994,Pardo,Rio Grande do Norte,NATAL,1740,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,FALHOU
F,1992,Branco,Rio Grande do Norte,NATAL,1045,True,False,False,LICENCIATURA,Ciências Sociais Aplicadas,INDEFERIDO
F,1996,Pardo,Rio Grande do Norte,NATAL,825,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,FALHOU
M,1993,Não Informado,Rio Grande do Norte,JARDIM  DO SERIDÓ,998,False,True,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
M,1993,Não Informado,Rio Grande do Norte,JARDIM  DO SERIDÓ,998,True,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,1988,Pardo,Rio Grande do Norte,SANTA CRUZ,1300,False,True,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,1988,Pardo,Rio Grande do Norte,SANTA CRUZ,1300,False,True,False,LICENCIATURA,Ciências Sociais Aplicadas,FALHOU
F,1988,Pardo,Rio Grande do Norte,SANTA CRUZ,1300,True,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,1988,Pardo,Rio Grande do Norte,SANTA CRUZ,1300,True,False,False,LICENCIATURA,Ciências Sociais Aplicadas,FALHOU
F,1998,Branco,Rio Grande do Norte,CURRAIS NOVOS,800,False,True,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
M,1991,Pardo,Rio Grande do Norte,ACARI,1439,True,False,False,BACHARELADO,Ciências Sociais Aplicadas,INDEFERIDO
M,1998,Pardo,Rio Grande do Norte,NATAL,2172,True,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,1991,Negro,Rio Grande do Norte,NATAL,1045,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,INDEFERIDO
F,1991,Negro,Rio Grande do Norte,NATAL,1045,False,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,1990,Branco,Rio Grande do Norte,JARDIM DO SERIDÓ,1940,False,True,False,LICENCIATURA,"Linguística, Letras e Artes",FALHOU
F,1990,Branco,Rio Grande do Norte,JARDIM DO SERIDÓ,1940,False,True,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
F,1998,Pardo,Rio Grande do Norte,NATAL,1649,True,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1997,Pardo,Rio Grande do Norte,NATAL,2500,True,False,False,LICENCIATURA,Ciências Sociais Aplicadas,APROVADO
F,1997,Pardo,Rio Grande do Norte,NATAL,2500,True,False,False,LICENCIATURA,Ciências Sociais Aplicadas,INDEFERIDO
F,1996,Pardo,Rio Grande do Norte,CAICÓ,1180,True,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1984,Pardo,São Paulo,FRANCISCO MORATO,520,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
F,1984,Pardo,São Paulo,FRANCISCO MORATO,520,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",FALHOU
F,1994,Pardo,Rio Grande do Norte,ACARI,3039,False,True,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
F,1994,Pardo,Rio Grande do Norte,ACARI,3039,True,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
M,1994,Pardo,Rio Grande do Norte,NATAL,2663,True,False,False,LICENCIATURA,Ciências Humanas,APROVADO
M,1995,Pardo,Rio Grande do Norte,PAU DOS FERROS,2000,True,False,True,BACHARELADO,Ciências Humanas,APROVADO
M,1996,Não Informado,Rio Grande do Norte,CURRAIS NOVOS,5753,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
F,1996,Pardo,Rio Grande do Norte,NATAL,1039,False,True,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
F,1996,Pardo,Rio Grande do Norte,NATAL,1039,True,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
F,1998,Branco,Rio Grande do Norte,NATAL,0,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
M,1993,Pardo,Bahia,MUNDO NOVO,5281,True,False,False,LICENCIATURA,Ciências Biológicas,APROVADO
M,1993,Pardo,Bahia,MUNDO NOVO,5281,True,False,True,LICENCIATURA,Ciências Biológicas,APROVADO
F,1996,Negro,Rio Grande do Norte,NATAL,2637,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1996,Negro,Rio Grande do Norte,NATAL,2637,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,1996,Negro,Rio Grande do Norte,NATAL,2637,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
M,1996,Branco,Rio Grande do Norte,NATAL,1490,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
M,1996,Branco,Rio Grande do Norte,NATAL,1490,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1996,Branco,Rio Grande do Norte,SÃO PAULO,0,True,False,True,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,1996,Branco,Rio Grande do Norte,SÃO PAULO,0,True,False,True,BACHARELADO,Ciências Biológicas,APROVADO
M,1995,Pardo,Rio Grande do Norte,CURRAIS NOVOS,8300,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
M,1999,Não Informado,Rio Grande do Norte,SANTA CRUZ,3239,False,True,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
M,1999,Não Informado,Rio Grande do Norte,SANTA CRUZ,3239,True,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
F,1997,Pardo,Rio Grande do Norte,JARDIM  DO SERIDÓ,3500,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
M,1996,Pardo,Pernambuco,GLÓRIA DO GOITÁ,2400,False,False,False,LICENCIATURA,Ciências Biológicas,APROVADO
M,1996,Pardo,Pernambuco,GLÓRIA DO GOITÁ,2400,False,False,False,LICENCIATURA,Ciências Biológicas,INDEFERIDO
F,1998,Branco,Rio Grande do Norte,FRUTUOSO GOMES,4000,True,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1996,Pardo,Rio Grande do Norte,NÃO INFORMADO,9427,True,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,1993,Não Informado,Rio Grande do Norte,CAICÓ,650,True,False,False,BACHARELADO,Ciências Sociais Aplicadas,FALHOU
F,1993,Não Informado,Rio Grande do Norte,CAICÓ,650,True,False,False,BACHARELADO,Ciências Sociais Aplicadas,INDEFERIDO
F,1993,Não Informado,Rio Grande do Norte,CAICÓ,650,True,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
F,1988,Pardo,Rio Grande do Norte,GUAMARÉ,1039,True,False,True,BACHARELADO,Ciências Biológicas,APROVADO
F,1988,Pardo,Rio Grande do Norte,GUAMARÉ,1039,True,False,True,BACHARELADO,Ciências Biológicas,INDEFERIDO
M,1990,Pardo,Rio Grande do Norte,CAICÓ,1084,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
F,1982,Branco,Rio Grande do Norte,NATAL,5000,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1982,Branco,Rio Grande do Norte,NATAL,5000,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,1982,Branco,Rio Grande do Norte,NATAL,5000,False,False,False,BACHARELADO,Ciências Biológicas,FALHOU
F,1997,Branco,Rio Grande do Norte,NATAL,1388,False,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
F,1997,Branco,Rio Grande do Norte,NATAL,1388,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,1988,Branco,Rio Grande do Norte,CAICÓ,990,False,True,False,BACHARELADO,Ciências Humanas,APROVADO
F,1998,Pardo,Rio Grande do Norte,CAICÓ,1996,False,True,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
F,1998,Pardo,Rio Grande do Norte,CAICÓ,1996,True,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
M,1998,Não Informado,Piauí,TERESINA,4441,True,False,True,BACHARELADO,Ciências Biológicas,APROVADO
F,1998,Não Informado,Rio Grande do Norte,NATAL,1000,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
F,1994,Branco,Rio Grande do Norte,CURRAIS NOVOS,1250,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
M,1996,Pardo,Rio Grande do Norte,NATAL,1200,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
M,1996,Branco,Rio Grande do Norte,NATAL,1210,False,False,False,LICENCIATURA,Ciências Biológicas,APROVADO
F,1997,Branco,Rio Grande do Norte,NATAL,1800,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
F,1997,Branco,Rio Grande do Norte,NATAL,1800,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
M,1998,Pardo,Paraíba,SÃO BENTO,1350,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
M,1998,Pardo,Paraíba,SÃO BENTO,1350,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
F,1996,Branco,Rio Grande do Norte,NATAL,1395,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
M,1997,Branco,Rio Grande do Norte,JUCURUTU,3200,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
M,1992,Não Informado,Não Informado,NATAL,1045,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,1996,Pardo,Rio Grande do Norte,NATAL,1097,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
F,1985,Negro,Rio Grande do Norte,NATAL,700,True,False,False,LICENCIATURA,Ciências Biológicas,APROVADO
F,1985,Negro,Rio Grande do Norte,NATAL,700,True,False,False,LICENCIATURA,Ciências Biológicas,INDEFERIDO
F,1985,Negro,Rio Grande do Norte,NATAL,700,True,False,False,LICENCIATURA,Ciências Biológicas,APROVADO
M,1995,Branco,Rio Grande do Norte,APODI,981,True,False,True,BACHARELADO,Ciências Biológicas,INDEFERIDO
M,1995,Branco,Rio Grande do Norte,APODI,981,True,False,True,BACHARELADO,Ciências Biológicas,APROVADO
F,1998,Não Informado,Rio Grande do Norte,NATAL,4544,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1996,Branco,Não Informado,SÃO MIGUEL,2773,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
M,1998,Pardo,Rio Grande do Norte,NATAL,4881,True,False,True,BACHARELADO,Ciências da Saúde,APROVADO
M,1998,Pardo,Rio Grande do Norte,NATAL,4881,True,False,True,BACHARELADO,Ciências da Saúde,FALHOU
M,1996,Pardo,Rio Grande do Norte,CEARÁ-MIRIM,12000,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1991,Não Informado,Rio Grande do Norte,NATAL,800,True,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1994,Pardo,Rio Grande do Norte,FORTALEZA,0,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1993,Pardo,São Paulo,SÃO PAULO,1445,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1996,Pardo,Rio Grande do Norte,NATAL,0,True,False,True,BACHARELADO,Ciências da Saúde,APROVADO
F,1993,Branco,Não Informado,NATAL,4600,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1996,Pardo,Rio Grande do Norte,NATAL,4570,True,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1994,Pardo,Rio Grande do Norte,CURRAIS NOVOS,1039,True,False,True,BACHARELADO,Ciências da Saúde,APROVADO
F,1994,Pardo,Rio Grande do Norte,CURRAIS NOVOS,1039,True,False,True,BACHARELADO,Ciências da Saúde,INDEFERIDO
F,1995,Negro,Rio Grande do Norte,NATAL,800,False,True,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1995,Negro,Rio Grande do Norte,NATAL,800,True,False,False,BACHARELADO,Ciências da Saúde,APROVADO
M,1996,Pardo,Rio Grande do Norte,NATAL,0,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1997,Pardo,Rio Grande do Norte,SÃO MIGUEL,1045,True,False,True,BACHARELADO,Ciências da Saúde,APROVADO
M,1994,Pardo,Rio Grande do Norte,NATAL,1200,True,False,True,BACHARELADO,Ciências da Saúde,APROVADO
M,1997,Pardo,Rio Grande do Norte,NATAL,19075,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1997,Branco,Paraíba,CATOLÉ DO ROCHA,2498,True,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1997,Branco,Paraíba,CATOLÉ DO ROCHA,2498,True,False,False,BACHARELADO,Ciências da Saúde,INDEFERIDO
F,1997,Branco,Rio Grande do Norte,NATAL,3000,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
M,1997,Branco,Não Informado,NATAL,1908,True,False,True,BACHARELADO,Ciências da Saúde,APROVADO
M,1998,Não Informado,Rondônia,CACOAL,0,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
M,1997,Não Informado,Não Informado,NATAL,7700,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1997,Branco,Ceará,LIMOEIRO DO NORTE,0,True,False,True,BACHARELADO,Ciências da Saúde,APROVADO
M,1996,Pardo,Rio Grande do Norte,NATAL,998,True,False,True,BACHARELADO,Ciências da Saúde,APROVADO
M,1994,Pardo,São Paulo,CAMPINAS,1800,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1996,Pardo,Rio Grande do Norte,SÃO MIGUEL,2080,True,False,True,BACHARELADO,Ciências da Saúde,APROVADO
M,1998,Não Informado,Rio Grande do Norte,NATAL,1811,True,False,False,BACHARELADO,Ciências da Saúde,APROVADO
M,1995,Pardo,Rio Grande do Norte,CAICÓ,2500,True,False,True,BACHARELADO,Ciências da Saúde,INDEFERIDO
M,1995,Pardo,Rio Grande do Norte,CAICÓ,2500,True,False,True,BACHARELADO,Ciências da Saúde,APROVADO
F,1995,Não Informado,Rio Grande do Norte,NATAL,2090,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
M,1999,Branco,Rio Grande do Norte,NATAL,2457,False,True,False,BACHARELADO,Ciências da Saúde,APROVADO
M,1999,Branco,Rio Grande do Norte,NATAL,2457,True,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1997,Negro,Rio Grande do Norte,NATAL,1000,True,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1998,Não Informado,Rio Grande do Norte,CURRAIS NOVOS,3496,False,True,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1998,Não Informado,Rio Grande do Norte,CURRAIS NOVOS,3496,True,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1997,Branco,Rio Grande do Norte,NATAL,6841,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
M,1998,Não Informado,Rio Grande do Norte,NATAL,2242,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1997,Branco,Paraíba,CATOLÉ DO ROCHA,2600,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1995,Pardo,Rio Grande do Norte,NATAL,1325,True,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1995,Negro,Rio Grande do Norte,CEARÁ - MIRIM,8828,True,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1998,Branco,Rio Grande do Norte,NATAL,2910,True,False,False,BACHARELADO,Ciências da Saúde,APROVADO
M,1998,Branco,Rio Grande do Norte,NÃO INFORMADO,7000,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
M,1998,Branco,Rio Grande do Norte,NÃO INFORMADO,7000,False,False,False,BACHARELADO,Ciências da Saúde,INDEFERIDO
F,1994,Pardo,Rio Grande do Norte,NATAL,1500,True,False,True,BACHARELADO,Ciências da Saúde,APROVADO
F,1997,Pardo,Rio Grande do Norte,SÃO PAULO,2774,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
M,1997,Pardo,Rio Grande do Norte,CARAÚBAS,1200,True,False,True,BACHARELADO,Ciências da Saúde,APROVADO
M,1989,Pardo,Rio Grande do Norte,CAICÓ,1166,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
